,City,Place,Num_of_Rating,PlaceID,CityID
1604,Nainital,Nainital Ropeway,185,1782,21
1605,Nainital,Pangot and Kilbury Bird Sanctuary,106,1967,21
1606,Nainital,Palain River,8,1949,21
1607,Nainital,Nainital Zoo,8,1783,21
1608,Nainital,Saria Tal,60,2332,21
1609,Nainital,Snow View Point,518,2529,21
1610,Nainital,Sattal Christian Ashram,20,2343,21
1611,Nainital,Sonanadi Wildlife Sanctuary,30,2543,21
1612,Nainital,Suspension Bridge,23,2697,21
1613,Nainital,Sonanadi River,8,2542,21
1614,Nainital,Tibetan Market,190,2827,21
1615,Nainital,Tiffin Top (Dorothy's Seat),256,2829,21
1616,Nainital,Woodland Water Fall,6,3013,21
1617,Manali,Anjani Mahadev,25,115,17
1618,Manali,Arjun Gufa,35,145,17
1619,Manali,Beas Kund,150,297,17
1620,Manali,Beas River,2318,298,17
1621,Manali,Bhrigu Lake,98,348,17
1622,Manali,Friendship Peak,25,812,17
1623,Manali,Gadhan Thekchhokling Gompa Monastery,132,825,17
1624,Manali,Gayatri Temple,35,868,17
1625,Manali,Ghatotkach Tree Templ,26,879,17
1626,Manali,Gulaba,583,925,17
1627,Manali,Goshal fall,7,909,17
1628,Manali,Hidimba Devi Temple,3673,1034,17
1629,Manali,Gurudwara Shri Guru Granth Sahib Manali,1,961,17
1630,Manali,Himvalley Manali Amusement & Culture Park,71,1048,17
1631,Manali,Himalaya Nyingmapa Buddhist Temple,4,1041,17
1632,Manali,International Roerich Memorial Trust,165,1119,17
1633,Manali,Jamula Temple,28,1175,17
1634,Manali,Jana Waterfall,322,1178,17
1635,Manali,Jogini Waterfall,355,1216,17
1636,Manali,Keylong,12,1332,17
1637,Manali,Manali Sanctuary,310,1596,17
1638,Manali,Lamadugh Trek,6,1445,17
1639,Manali,Manali Picnic Spot and Camps,8,1595,17
1640,Manali,Manikaran Gurudwara,1536,1613,17
1641,Manali,Manu Market,76,1626,17
1642,Manali,Manu Temple,347,1627,17
1643,Manali,Museum of Himachal Culture & Folk Art,134,1763,17
1644,Manali,Pandoh Dam,204,1965,17
1645,Manali,Rahala Falls,87,2120,17
1646,Manali,Rani Nala,45,2184,17
1647,Manali,Rozy Falls,29,2250,17
1648,Manali,Siyali Mahadev Temple,60,2525,17
1649,Manali,Shepherds Trail Gaddi Trek,4,2405,17
1650,Manali,Solang Nullah,523,2535,17
1651,Manali,Solang Valley,2975,2536,17
1652,Manali,Vashisht Baths,903,2928,17
1653,Manali,Zana Falls,56,3039,17
1654,Manali,Manali Adventure,1,1594,17
1655,Kolkata,Savitri Mata Ropeway,48,2347,14
1656,Kolkata,Academy of Fine Arts,60,17,14
1657,Kolkata,A.M (Art Multi-disciplines) Studio,3,4,14
1658,Kolkata,Aakriti Art Gallery,8,7,14
1659,Kolkata,Acropolis Mall,119,24,14
1660,Kolkata,Acharya Bhavan,5,22,14
1661,Kolkata,Akar Prakar,2,57,14
1662,Kolkata,Adi Brahmo Samaj Prayer Hall,5,27,14
1663,Kolkata,Aikatan,6,50,14
1664,Kolkata,Ahuja Art Museum,4,48,14
1665,Kolkata,Allen Park,4,77,14
1666,Kolkata,Agni Mandir,4,37,14
1667,Kolkata,Anant Art Gallery,5,102,14
1668,Kolkata,Anastasia Art Gallery,3,104,14
1669,Kolkata,Aquatica,130,136,14
1670,Kolkata,Ankur Kala,3,117,14
1671,Kolkata,Aranghata,4,137,14
1672,Kolkata,Asiatic Society,15,185,14
1673,Kolkata,Armenian Holy Church Of Nazareth,16,146,14
1674,Kolkata,Axis Mall,63,208,14
1675,Kolkata,Art Museum,6,157,14
1676,Kolkata,Artsacre Museum of Bengal Modern Art,7,167,14
1677,Kolkata,Ashutosh Museum of Indian Art,6,183,14
1678,Kolkata,Baba Biswanath Mandir,4,225,14
1679,Kolkata,Baba Vishwanath Mandir,4,229,14
1680,Kolkata,Bangiya Sahita Parishad Chitrasala,4,277,14
1681,Kolkata,Babughat,6,230,14
1682,Kolkata,Bado Rasbadi Mandir,4,241,14
1683,Kolkata,"Baps Shri Swaminarayan Mandir, Kolkata",50,280,14
1684,Kolkata,BBD Bagh,106,221,14
1685,Kolkata,Barah Mihirer Dhipi Archeological Site,4,284,14
1686,Kolkata,Barasat Stadium,5,285,14
1687,Kolkata,Barddhaman Maharaja Palace,9,288,14
1688,Kolkata,Bhawanipore Cemetery,20,338,14
1689,Kolkata,Beth El Synagogue,4,311,14
1690,Kolkata,Bibhutibhushan Wildlife Sanctuary,3,353,14
1691,Kolkata,Birla Industrial & Technological Museum,190,363,14
1692,Kolkata,Belvedere House,2,307,14
1693,Kolkata,Birla Planetarium,287,368,14
1694,Kolkata,Birla Temple,439,370,14
1695,Kolkata,Brindabanchandra Temple,4,397,14
1696,Kolkata,Boi Chitra Gallery,4,379,14
1697,Kolkata,Central Park,229,444,14
1698,Kolkata,Bosepukur Sitala Mandir,4,389,14
1699,Kolkata,Biswa Bangla Gate,10,374,14
1700,Kolkata,C.N.I Wesleyan Church,4,412,14
1701,Kolkata,Calcutta Police Museum,2,422,14
1702,Kolkata,Calcutta Karma Gon Buddhist Monastary,3,421,14
1703,Kolkata,Carmel of Christ King,4,429,14
1704,Kolkata,Chintamoni Kar Bird Sanctuary,48,508,14
1705,Kolkata,Chowringhee,160,525,14
1706,Kolkata,Chinese Budhhist Temple,5,502,14
1707,Kolkata,Chandraketu's Fort,7,465,14
1708,Kolkata,Chintamoni Kar Sangrahalay,5,509,14
1709,Kolkata,Chitrakoot Art Gallery,3,512,14
1710,Kolkata,City Centre  Mall,104,545,14
1711,Kolkata,Church Saganibariya,4,534,14
1712,Kolkata,Church of Christ the King,4,537,14
1713,Kolkata,CIMA Gallery,8,414,14
1714,Kolkata,"City Centre, New Town",114,547,14
1715,Kolkata,College Street (Boi Para),770,558,14
1716,Kolkata,Dakshinapan Shopping Complex,68,597,14
1717,Kolkata,Dacca Kali Bari,12,590,14
1718,Kolkata,Dakshineswar Kali Temple,2694,598,14
1719,Kolkata,Dakshineswar Ramkrishna Sangha Adyapeath,61,599,14
1720,Kolkata,Diamond Plaza,24,672,14
1721,Kolkata,East Bengal Ground,23,730,14
1722,Kolkata,E-Mall,19,728,14
1723,Kolkata,Eco Tourism Park,895,734,14
1724,Kolkata,Eden Gardens,1310,737,14
1725,Kolkata,Eco Urban Village,3,735,14
1726,Kolkata,Elliot Park,34,758,14
1727,Kolkata,Floating Market Patuli,11,790,14
1728,Kolkata,Energy Education Park,6,762,14
1729,Kolkata,Ethnographic Museum,3,767,14
1730,Kolkata,Experimenter,4,770,14
1731,Kolkata,Fort William,101,802,14
1732,Kolkata,Fanattic Sports Museum,6,774,14
1733,Kolkata,Forum Courtyard,56,805,14
1734,Kolkata,Gariahat Market,323,860,14
1735,Kolkata,G & Aswari Shankha Bhander,4,819,14
1736,Kolkata,Futnani Chambers,6,818,14
1737,Kolkata,Gariahat Mall,17,859,14
1738,Kolkata,Gallery Sanskriti,4,835,14
1739,Kolkata,Gallery Kolkata,3,833,14
1740,Kolkata,General Post Office,49,873,14
1741,Kolkata,Howrah Bridge,2386,1058,14
1742,Kolkata,Hatibagan Market,13,1008,14
1743,Kolkata,Gitanjali Stadium,3,886,14
1744,Kolkata,Gurudwara Sant Kutiya,4,958,14
1745,Kolkata,Handicraft Centre,4,985,14
1746,Kolkata,Indian Museum (Jadu Ghar),850,1097,14
1747,Kolkata,Illuminous,4,1082,14
1748,Kolkata,"ISKCON Kolkata, Sri Sri Radha Govind Temple",166,1074,14
1749,Kolkata,Jain Temple - Kolkata,125,1148,14
1750,Kolkata,Jorasanko Thakur Bari,284,1219,14
1751,Kolkata,Jhater Deul Temple,4,1208,14
1752,Kolkata,Kalighat Kali Temple,760,1265,14
1753,Kolkata,Jute Museum,4,1230,14
1754,Kolkata,Kolkata Tram Museum Smaranika,15,1368,14
1755,Kolkata,Kolkata Zoo & Zoological Garden,495,1369,14
1756,Kolkata,Kolkata Police Museum,5,1367,14
1757,Kolkata,Kolkata Centre for Creativity,5,1366,14
1758,Kolkata,Lake Mall,27,1423,14
1759,Kolkata,Lake Town Clock Tower,14,1426,14
1760,Kolkata,Kolkata,4,1365,14
1761,Kolkata,Kongposh Kashmir Emporium,3,1371,14
1762,Kolkata,Konark Collectables,10,1370,14
1763,Kolkata,La Vida Mall,4,1413,14
1764,Kolkata,Loknath Temple,5,1486,14
1765,Kolkata,Ma Raj Rajeshwari Jyoti Mandir,4,1512,14
1766,Kolkata,Lower Circular Road Cemetery,9,1494,14
1767,Kolkata,Lascar War Memorial,4,1450,14
1768,Kolkata,M P Birla Planetarium,5,1504,14
1769,Kolkata,Maidan,319,1570,14
1770,Kolkata,Madhusudan Mancha,4,1527,14
1771,Kolkata,Maghen David synagogue,4,1531,14
1772,Kolkata,Mahanirban Math,8,1544,14
1773,Kolkata,Malik Ghat Flower Market,92,1581,14
1774,Kolkata,Mani Square mall,97,1612,14
1775,Kolkata,Marble Palace Kolkata,358,1631,14
1776,Kolkata,Maniktala Christian Cemetery,4,1616,14
1777,Kolkata,Marble Palace,23,1630,14
1778,Kolkata,Merlin Homeland Mall,10,1674,14
1779,Kolkata,Metro Railway,912,1679,14
1780,Kolkata,Masters Collection Art Gallery,4,1645,14
1781,Kolkata,Metcalfe Hall,3,1676,14
1782,Kolkata,Metropolis Mall,22,1681,14
1783,Kolkata,Millenium Park,209,1687,14
1784,Kolkata,Mother House,1272,1717,14
1785,Kolkata,Modern Museum,4,1701,14
1786,Kolkata,Mohammedan Sporting Ground,4,1702,14
1787,Kolkata,Mirage Art Gallery,4,1694,14
1788,Kolkata,Mother's Wax Museum,247,1720,14
1789,Kolkata,Najrul Tirtha,24,1785,14
1790,Kolkata,Nakhoda Mosque,29,1786,14
1791,Kolkata,Mousuni Island,12,1729,14
1792,Kolkata,Nalban Boating Complex,27,1788,14
1793,Kolkata,National Library,92,1818,14
1794,Kolkata,Nehru Children's Museum,50,1852,14
1795,Kolkata,Nature Park,8,1831,14
1796,Kolkata,Netaji Bhawan,92,1867,14
1797,Kolkata,Navratna Shiv Mandir,4,1839,14
1798,Kolkata,Neeldeep Garden - Picnic Spot in & around Kolkata,5,1845,14
1799,Kolkata,Netaji Indoor Stadium,36,1868,14
1800,Kolkata,New Market,748,1871,14
1801,Kolkata,Nicco Parks & Resorts Limited,750,1877,14
1802,Kolkata,Pareshnath Jain Temple,133,1976,14
1803,Kolkata,Nirmal Hirday (Pure Heart),9,1886,14
1804,Kolkata,Octavius Tea Resorts,3,1908,14
1805,Kolkata,Old Mission Church,4,1915,14
1806,Kolkata,Palash Parab Baghmundi,3,1950,14
1807,Kolkata,Outram ghat,9,1937,14
1808,Kolkata,Park Street,1960,1981,14
1809,Kolkata,Prinsep Ghat,633,2066,14
1810,Kolkata,Pentecostal Mission Church,4,2007,14
1811,Kolkata,Parnashree Vivekananda Kanan,3,1987,14
1812,Kolkata,Quest Mall,300,2093,14
1813,Kolkata,Rabindra Sarobar Stadium,13,2108,14
1814,Kolkata,Rabindra Sarovar,219,2109,14
1815,Kolkata,Rabindra Bharati University Museum,25,2107,14
1816,Kolkata,Ramakrishna Math,12,2162,14
1817,Kolkata,Royal Calcutta Turf Club,54,2243,14
1818,Kolkata,Radha Madhup Mandir,4,2112,14
1819,Kolkata,Rabindra Tirtha,7,2110,14
1820,Kolkata,Raj Bhavan,47,2127,14
1821,Kolkata,Raja Rammohun Roy Memorial Museum,7,2136,14
1822,Kolkata,RANGE contemporary art gallery,4,2104,14
1823,Kolkata,Salt Lake Stadium,137,2283,14
1824,Kolkata,Sabarna Sangrahashala,6,2256,14
1825,Kolkata,Sagar Island,4,2264,14
1826,Kolkata,Science City,722,2350,14
1827,Kolkata,Shaheed Minar,284,2379,14
1828,Kolkata,Scottish Cemetery at Calcutta,5,2352,14
1829,Kolkata,Seventh Day Adventist Church,5,2370,14
1830,Kolkata,Shobhabajar Rajbari,43,2428,14
1831,Kolkata,Shanti Nathar Mandir,4,2393,14
1832,Kolkata,Shiv Durga Garden,3,2419,14
1833,Kolkata,Shibananda Dham,4,2408,14
1834,Kolkata,Shree Aadi Bhootnath Mandir,7,2429,14
1835,Kolkata,Shree Art Gallery,4,2431,14
1836,Kolkata,Shree Ram Arcade,10,2450,14
1837,Kolkata,Shree Swarna Mandir,4,2456,14
1838,Kolkata,Shri Shirdi Saibaba Mandir,3,2488,14
1839,Kolkata,South City Mall,202,2547,14
1840,Kolkata,Shri Mahalaxmi Temple,3,2480,14
1841,Kolkata,Shyama Raya Temple,4,2504,14
1842,Kolkata,Shyambazar Kali Bari Temple,3,2505,14
1843,Kolkata,Sishu Bhavan,8,2520,14
1844,Kolkata,South Park Street Cemetery,470,2549,14
1845,Kolkata,Sri Aurobindo Bhawan,14,2563,14
1846,Kolkata,Sri Balhanuman Mandir,4,2567,14
1847,Kolkata,St. John's Church,204,2630,14
1848,Kolkata,Sri Sarada Devi Temple,10,2587,14
1849,Kolkata,St Andrews Church,16,2601,14
1850,Kolkata,Sri Sri Iswar Madan Mohan Jew,4,2589,14
1851,Kolkata,St James' Church,4,2608,14
1852,Kolkata,St Georges Church,4,2605,14
1853,Kolkata,St. Paul's Cathedral,504,2638,14
1854,Kolkata,St Mark's Church,4,2612,14
1855,Kolkata,St Nicholas Church,3,2614,14
1856,Kolkata,Sudder Street,46,2669,14
1857,Kolkata,St Thomas Evangelical Church of India,4,2620,14
1858,Kolkata,St. Teresa's Church,4,2641,14
1859,Kolkata,Star Mall,6,2647,14
1860,Kolkata,Sundar Gram,13,2679,14
1861,Kolkata,Star Theatre,10,2648,14
1862,Kolkata,State Archaeological Museum,5,2650,14
1863,Kolkata,Swabhumi - The Heritage Plaza,41,2701,14
1864,Kolkata,Swami Vivekananda's Ancestral House,77,2704,14
1865,Kolkata,Tagore House,102,2715,14
1866,Kolkata,Tangra Chinatown,84,2733,14
1867,Kolkata,Thanthania Kalibari,17,2759,14
1868,Kolkata,The Agri-Horticultural Society of India,24,2761,14
1869,Kolkata,Tippu Sultan's Mosque,11,2839,14
1870,Kolkata,Town Hall,33,2862,14
1871,Kolkata,The RBI Museum,5,2794,14
1872,Kolkata,Tinytown.in,2,2838,14
1873,Kolkata,The Harrington Street Arts Centre,7,2777,14
1874,Kolkata,Victoria Memorial Hall,4160,2946,14
1875,Kolkata,Wet O Wild,14,3003,14
1876,Kolkata,Writers' Building,54,3018,14
1877,Kolkata,Vidyasagar Smriti Mandir,4,2949,14
1878,Kolkata,Whooppee,2,3005,14
1879,Kolkata,William Carey Church,5,3008,14
1880,Munnar,Fun Forest Adventure Park,93,815,19
1881,Munnar,Muniyara Dolmens,68,1759,19
1882,Munnar,Ripple Waterfalls,53,2226,19
1883,Munnar,Thommankuthu Falls,54,2816,19
1884,Munnar,Kannan Devan Tea Museum,1655,1291,19
1885,Munnar,Kundala Dam Lake,644,1399,19
1886,Munnar,Keezharkuthu Falls,18,1326,19
1887,Munnar,Lock Heart Gap,213,1478,19
1888,Munnar,Lakshimi Hills,3,1430,19
1889,Munnar,Mattupetti Indo-Swiss Farm,31,1655,19
1890,Munnar,Mattupetty Dam,4,1656,19
1891,Munnar,Nyayamkadu Waterfalls,22,1902,19
1892,Munnar,Mount Carmel Church &Mount Carmel Pilgrim Centre,37,1726,19
1893,Munnar,Mistletoe art Gallery,7,1698,19
1894,Munnar,MunnarSpice.com,3,1760,19
1895,Munnar,Pallivasal Falls,80,1954,19
1896,Munnar,Ottakathala Medu Mountain Range,9,1933,19
1897,Munnar,Photo Point,800,2017,19
1898,Munnar,Periyakanal Waterfalls,22,2009,19
1899,Munnar,Panoramic Helipad,7,1971,19
1900,Munnar,Power House Falls,54,2044,19
1901,Munnar,Rajamalai (Eravikulam) National Park,1700,2140,19
1902,Munnar,Punnarnava Cultural Center,6,2080,19
1903,Munnar,Rose Gardens,1099,2240,19
1904,Munnar,Ravi's Spice Garden,3,2199,19
1905,Munnar,Salim Ali Bird Sanctuary,24,2280,19
1906,Munnar,Tea Gardens,3183,2745,19
1907,Munnar,Swiftlet Cave Munnar,6,2713,19
1908,Munnar,Thoovanam Falls,63,2818,19
1909,Munnar,Thirumeny Cultural Centre,19,2809,19
1910,Munnar,Top Station,1765,2858,19
1911,Bhopal,Aura Mall,24,198,5
1912,Bhopal,Aishbagh Stadium,10,51,5
1913,Bhopal,Aakriti Nature Cure Centre,7,8,5
1914,Bhopal,Archaeological Museum,307,139,5
1915,Bhopal,Badi Jheel Lake,237,240,5
1916,Bhopal,Bhadbhada Dam,31,313,5
1917,Bhopal,Bhoj Wetland,17,344,5
1918,Bhopal,Birla Mandir,3397,364,5
1919,Bhopal,Bhagwan Rishabh Dev Udyan,3,317,5
1920,Bhopal,Birla Museum,31,367,5
1921,Bhopal,Bhojeshwar Temple,3,346,5
1922,Bhopal,Buddhist Monuments at Sanchi,761,406,5
1923,Bhopal,Bittan Market Haat,9,375,5
1924,Bhopal,DB City Mall,300,587,5
1925,Bhopal,Cable Stay Bridge,20,418,5
1926,Bhopal,Century 21 Mall,7,447,5
1927,Bhopal,Gohar Mahal,89,896,5
1928,Bhopal,Ekant Park,10,739,5
1929,Bhopal,Ginnorgarh Fort,3,883,5
1930,Bhopal,Gufa Mandir,31,922,5
1931,Bhopal,Halali Dam (Samrat Ashok Sagar Project),24,980,5
1932,Bhopal,Golghar Museum,7,903,5
1933,Bhopal,Halali Dam,34,979,5
1934,Bhopal,Indira Gandhi Rashtriya Manav Sangrahalaya - National Museum of Mankind,272,1106,5
1935,Bhopal,Hazrat Faiz Bahadur Dargah,2,1019,5
1936,Bhopal,Jama Masjid,479,1167,5
1937,Bhopal,Kaliyasot Dam,14,1267,5
1938,Bhopal,Kerwa Dam,82,1329,5
1939,Bhopal,Kabuliwala Shopping Mall,7,1241,5
1940,Bhopal,Kamla Nehru Bal Udhyan,13,1275,5
1941,Bhopal,Kamla Park,3,1278,5
1942,Bhopal,Khatlapura Mandir,13,1343,5
1943,Bhopal,Kolar Dam,26,1364,5
1944,Bhopal,Lake View Bhopal,119,1427,5
1945,Bhopal,Lakshmi Narayana Temple,159,1431,5
1946,Bhopal,Lower Lake,41,1495,5
1947,Bhopal,Madhya Pradesh Tribal Museum,275,1528,5
1948,Bhopal,Manuabhan Tekri,28,1628,5
1949,Bhopal,Mahamaya Marriage garden,19,1542,5
1950,Bhopal,Moti Masjid,45,1722,5
1951,Bhopal,People's Mall,55,2008,5
1952,Bhopal,Pragati Deergha - Progress Gallery,1,2050,5
1953,Bhopal,Regional Science Center,41,2211,5
1954,Bhopal,Rani Mahal,19,2183,5
1955,Bhopal,Rajeev Gandhi Swimming Pool,5,2143,5
1956,Bhopal,Remember Bhopal Museum,13,2215,5
1957,Bhopal,Rock Shelters of Bhimbetka,603,2233,5
1958,Bhopal,Sadar Manzil,24,2259,5
1959,Bhopal,Shaukat Mahal,19,2398,5
1960,Bhopal,Shaurya Smarak Bhopal,48,2399,5
1961,Bhopal,State Museum of Madhya Pradesh,83,2651,5
1962,Bhopal,Singhori Wildlife Sanctuary,8,2514,5
1963,Bhopal,State Aquarium,1,2649,5
1964,Bhopal,Taj ul Masajid,142,2722,5
1965,Bhopal,Taj Mahal Palace,20,2720,5
1966,Bhopal,Swarna Jayanti Park,4,2709,5
1967,Bhopal,Tropic of Cancer,100,2875,5
1968,Bhopal,Takia Island,1,2724,5
1969,Bhopal,The Madman's Farm,10,2786,5
1970,Bhopal,Upper Lake,542,2908,5
1971,Bhopal,Van Vihar National Park,342,2921,5
1972,Bhopal,Van Vihar,88,2920,5
1973,Bhopal,Vardhaman Park,20,2925,5
1974,Bhopal,Yodhasthal,238,3030,5
1975,Amritsar,Akal Takht,573,55,3
1976,Amritsar,Alpha One Mall,64,80,3
1977,Amritsar,Baba Deep Singh Ji Memorial,14,226,3
1978,Amritsar,Central Sikh Museum,17,446,3
1979,Amritsar,Company Bagh,65,560,3
1980,Amritsar,Dera Baba Jaimal Singhji,28,645,3
1981,Amritsar,Digamber Jain Temple,12,675,3
1982,Amritsar,Dukh Bhanjani Ber Tree,105,717,3
1983,Amritsar,Durgiana Temple,835,722,3
1984,Amritsar,Gandhi Gate,79,840,3
1985,Amritsar,Gobindgarh Fort,861,893,3
1986,Amritsar,Goindwal Sahib,45,897,3
1987,Amritsar,Golden Temple,8096,900,3
1988,Amritsar,Guru Nanak Dev University,31,937,3
1989,Amritsar,Gurdwara Bibeksar Sahib,20,930,3
1990,Amritsar,Gurdwara San Sahib,2,934,3
1991,Amritsar,Gurudwara Baba Atal Rai,40,942,3
1992,Amritsar,Gurudwara Bir Baba Budha Sahib,65,945,3
1993,Amritsar,Gurudwara Chheharta Sahib,32,946,3
1994,Amritsar,Gurudwara Guru Ka Mahal,18,947,3
1995,Amritsar,Gurudwara Mata Kaulan,24,952,3
1996,Amritsar,Gurudwara Lachi Ber,2,950,3
1997,Amritsar,Gurudwara Saragrahi Sahib,16,959,3
1998,Amritsar,Gurudwara Ramsar Sahib,16,957,3
1999,Amritsar,Gurudwara Pipli Sahib,6,955,3
2000,Amritsar,Hanuman Temple,66,991,3
2001,Amritsar,Harike Wetland and Bird Sanctuary,46,1001,3
2002,Amritsar,Gurudwara Shri Janam Asthaan Shri Guru Amardas JI,2,962,3
2003,Amritsar,ISKCON Amritsar,30,1072,3
2004,Amritsar,Jallianwala Bagh,3090,1166,3
2005,Amritsar,Kaiser Bagh Park,14,1248,3
2006,Amritsar,Khalsa College,206,1338,3
2007,Amritsar,Khair-ud-Din Masjid,16,1335,3
2008,Amritsar,Maharaja Ranjit Singh Museum,162,1547,3
2009,Amritsar,Maharaja Ranjit Singh Statue,172,1548,3
2010,Amritsar,Maharajah Ranjit Singh Panorama,71,1551,3
2011,Amritsar,Mandir Mata Lal Devi,223,1602,3
2012,Amritsar,Pul Kanjari,25,2075,3
2013,Amritsar,Param Pujya Mata Lal Devi Mandir,2,1973,3
2014,Amritsar,Rainbow Resorts,16,2126,3
2015,Amritsar,Prachin Shiv Mandir,4,2049,3
2016,Amritsar,Rambagh Gardens,46,2168,3
2017,Amritsar,Sadda Pind,23,2260,3
2018,Amritsar,Santokhsar Sahib,30,2317,3
2019,Amritsar,Sri Ram Tirath Temple,81,2583,3
2020,Amritsar,Serai Amanat Khan,7,2364,3
2021,Amritsar,Sultanwind Gate,12,2674,3
2022,Amritsar,Tarn Taran Sahib,132,2740,3
2023,Amritsar,Suncity Amusement Park,20,2678,3
2024,Amritsar,Tempio d'Oro,186,2751,3
2025,Amritsar,The Partition Museum,362,2789,3
2026,Amritsar,War Memorial & Museum,1,2987,3
2027,Amritsar,Whispering Walls,14,3004,3
2028,Mumbai,Aarey Colony,75,12,18
2029,Mumbai,1905 Prince's TriumphalArch Clock Tower,6,0,18
2030,Mumbai,Aai Museum,9,6,18
2031,Mumbai,Aarey Bhaskar Garden,7,10,18
2032,Mumbai,Aarey Bhaskar Sports & Welfare Centre,1,11,18
2033,Mumbai,Afghan Church,53,34,18
2034,Mumbai,Aashirwad Art Gallery,4,13,18
2035,Mumbai,Aksa Beach,271,63,18
2036,Mumbai,Ajmera Bhagto Park,4,53,18
2037,Mumbai,Amarsons Garden,26,86,18
2038,Mumbai,All Saints Church,11,76,18
2039,Mumbai,Ambreshwar Shiva Temple,19,95,18
2040,Mumbai,Akurli Mata Temple,2,65,18
2041,Mumbai,Amba Bai Mata Mandir,6,88,18
2042,Mumbai,Andharban,10,108,18
2043,Mumbai,Ambadevi Mandir,4,90,18
2044,Mumbai,Andheri Market,26,109,18
2045,Mumbai,Antique Stationery Collections,3,128,18
2046,Mumbai,Antilia,7,124,18
2047,Mumbai,ArtDesh Foundation,2,163,18
2048,Mumbai,Archaeological Survey of India Museum,3,141,18
2049,Mumbai,Artistree Gallery,2,165,18
2050,Mumbai,Arya Samaj Mandir,4,170,18
2051,Mumbai,Antique Style,2,129,18
2052,Mumbai,Atria Mall,47,197,18
2053,Mumbai,Astrologer House,2,192,18
2054,Mumbai,Atomic Energy Junior College,7,196,18
2055,Mumbai,Asia Society and Museum,5,184,18
2056,Mumbai,Aviserv Lounge,15,207,18
2057,Mumbai,Babulnath Temple,505,233,18
2058,Mumbai,Avant Garde Antiques & Art,2,206,18
2059,Mumbai,Babulnath Bandstand Garden or Seth Tulsidas Kilachand Garden,4,232,18
2060,Mumbai,Ballard Estate,36,258,18
2061,Mumbai,Bai Pirojbai Dadabhoy Manekji Vatcha Agiary,3,247,18
2062,Mumbai,Bal Gandharva Rang Mandir,2,249,18
2063,Mumbai,Balkrishna Maharaja Temple,1,257,18
2064,Mumbai,Bai Vikas Vidya Mandir,2,248,18
2065,Mumbai,Bandra Fort,188,268,18
2066,Mumbai,Baman Devi Mandir,2,260,18
2067,Mumbai,"Bandra Station, Western Railway",48,269,18
2068,Mumbai,Bandra Talao,17,270,18
2069,Mumbai,Bandra-Worli Sea Link,9160,271,18
2070,Mumbai,Bandstand Promenade,226,272,18
2071,Mumbai,Banganga,105,276,18
2072,Mumbai,BB Dadar Market,31,220,18
2073,Mumbai,Bank of India - History of Banking Museum,3,278,18
2074,Mumbai,Bapu Pujari Mandir,2,281,18
2075,Mumbai,Bhandup Pumping Station,16,322,18
2076,Mumbai,Belle Mall,2,305,18
2077,Mumbai,Bhakti Dham Mandir,2,319,18
2078,Mumbai,Bhau Daji Lad Museum,190,334,18
2079,Mumbai,Bhandupeshwar Mahadev Mandir,7,323,18
2080,Mumbai,Bharatiya Vidya Bhavan,3,330,18
2081,Mumbai,Bhavan's Nature and Adventure Centre,17,335,18
2082,Mumbai,Bhawani Mata Temple,3,336,18
2083,Mumbai,Bhimnath Temple,2,342,18
2084,Mumbai,Blessed Sacrement Shrine,3,377,18
2085,Mumbai,Bombay High Court,295,382,18
2086,Mumbai,Bombay Convention & Exhibition Centre,6,381,18
2087,Mumbai,Bhikha Behram Well,2,340,18
2088,Mumbai,BNHS Conservation Education Centre,8,223,18
2089,Mumbai,Bombay Natural History Society,13,383,18
2090,Mumbai,Bombay Panjrapole,17,384,18
2091,Mumbai,Boot House,31,387,18
2092,Mumbai,Bombay Picnic Spot Garden,4,385,18
2093,Mumbai,Bombay Stock Exchange,9,386,18
2094,Mumbai,Brihanmumbai Municipal Corporation building,39,395,18
2095,Mumbai,Carnations Lounge,37,430,18
2096,Mumbai,Breach Candy Club,2,393,18
2097,Mumbai,Borivali Sanskrutik Kendra Van Vihar,2,388,18
2098,Mumbai,Bowen Memorial Methodist Church,4,392,18
2099,Mumbai,Budh Vihar Temple,4,407,18
2100,Mumbai,Carver Art Studio,1,432,18
2101,Mumbai,Cathedral of the Holy Name,23,440,18
2102,Mumbai,Chhatrapati Shivaji Maharaj Vastu Sangrahalaya,797,494,18
2103,Mumbai,Chemould Prescott Road,1,488,18
2104,Mumbai,Chhatrapati Shivaji Terminus,3836,495,18
2105,Mumbai,Chinmaya Mission,14,507,18
2106,Mumbai,Chor Bazaar,118,520,18
2107,Mumbai,Chhota Kashmir,10,498,18
2108,Mumbai,Chowpatty Beach,756,524,18
2109,Mumbai,Churchgate Railway Station,494,542,18
2110,Mumbai,Church of St. Bonaventure,6,540,18
2111,Mumbai,Christ Kanthi Church,3,526,18
2112,Mumbai,Church Mission House,4,532,18
2113,Mumbai,Colaba Causeway,723,557,18
2114,Mumbai,Citi Mall,9,544,18
2115,Mumbai,Colaba,2203,556,18
2116,Mumbai,Crawford Market,338,572,18
2117,Mumbai,Cosmos Fashions,2,569,18
2118,Mumbai,CPRA Greens,5,415,18
2119,Mumbai,Dadasaheb Phalke Chitranagri,42,593,18
2120,Mumbai,Dana Paani Beach,12,604,18
2121,Mumbai,Crocodile Park,3,576,18
2122,Mumbai,David Sassoon Library and Reading Room,17,624,18
2123,Mumbai,Crossroads Mall,8,579,18
